Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit,Profit Margin,Orders by Year,Orders by Month,Orders by Day,Profitability,Original Price,Orginal Price per product,Sales without discount,Sales without Discount,Discount percentage for one product,Price per product after Discount,Loss per product after discount,Total Loss after Quantity discount
9202,CA-2016-152688,17-10-2016,20-10-2016,First Class,NR-18550,Nick Radford,Consumer,United States,Perth Amboy,New Jersey,8861,East,OFF-BI-10004584,Office Supplies,Binders,GBC ProClick 150 Presentation Binding System,315.98,1,0,148.5106,0.47,2016,10,17,0.47,315.98,315.98,315.98,315.98,0,315.98,0,0
9203,CA-2016-153836,30-10-2016,03-11-2016,Standard Class,EH-13765,Edward Hooks,Corporate,United States,New York City,New York,10011,East,OFF-BI-10004817,Office Supplies,Binders,GBC Personal VeloBind Strips,28.752,3,0.2,10.0632,0.35,2016,10,30,0.35,35.94,11.98,23.0016,35.94,0.066666667,9.584,2.396,7.188
9204,CA-2016-153836,30-10-2016,03-11-2016,Standard Class,EH-13765,Edward Hooks,Corporate,United States,New York City,New York,10011,East,OFF-AR-10004602,Office Supplies,Art,Boston KS Multi-Size Manual Pencil Sharpener,114.95,5,0,32.186,0.28,2016,10,30,0.28,114.95,22.99,114.95,114.95,0,22.99,0,0
9205,CA-2016-104689,01-12-2016,05-12-2016,Standard Class,FH-14365,Fred Hopkins,Corporate,United States,Los Angeles,California,90004,West,OFF-AR-10001149,Office Supplies,Art,"Sanford Colorific Colored Pencils, 12/Box",23.04,8,0,6.912,0.3,2016,12,1,0.3,23.04,2.88,23.04,23.04,0,2.88,0,0
9206,CA-2016-146423,21-04-2016,21-04-2016,Same Day,BT-11680,Brian Thompson,Consumer,United States,Milford,Connecticut,6460,East,OFF-AR-10004817,Office Supplies,Art,Colorific Watercolor Pencils,15.48,3,0,4.4892,0.29,2016,4,21,0.29,15.48,5.16,15.48,15.48,0,5.16,0,0
9207,CA-2016-146423,21-04-2016,21-04-2016,Same Day,BT-11680,Brian Thompson,Consumer,United States,Milford,Connecticut,6460,East,OFF-PA-10003797,Office Supplies,Paper,Xerox 209,51.84,8,0,24.8832,0.48,2016,4,21,0.48,51.84,6.48,51.84,51.84,0,6.48,0,0
9208,CA-2017-140781,03-08-2017,07-08-2017,Standard Class,AB-10105,Adrian Barton,Consumer,United States,Bloomington,Illinois,61701,Central,TEC-AC-10000682,Technology,Accessories,Kensington K72356US Mouse-in-a-Box USB Desktop Mouse,39.816,3,0.2,7.4655,0.1875,2017,8,3,0.1875,49.77,16.59,31.8528,49.77,0.066666667,13.272,3.318,9.954
9209,CA-2017-141747,03-08-2017,08-08-2017,Second Class,SC-20230,Scot Coram,Corporate,United States,Seattle,Washington,98105,West,OFF-ST-10003996,Office Supplies,Storage,"Letter/Legal File Tote with Clear Snap-On Lid, Black Granite",16.06,1,0,4.1756,0.26,2017,8,3,0.26,16.06,16.06,16.06,16.06,0,16.06,0,0
9210,CA-2017-142776,11-12-2017,14-12-2017,Second Class,RS-19870,Roy Skaria,Home Office,United States,Burlington,Iowa,52601,Central,OFF-EN-10003160,Office Supplies,Envelopes,Pastel Pink Envelopes,7.28,1,0,3.4944,0.48,2017,12,11,0.48,7.28,7.28,7.28,7.28,0,7.28,0,0
9211,CA-2017-142776,11-12-2017,14-12-2017,Second Class,RS-19870,Roy Skaria,Home Office,United States,Burlington,Iowa,52601,Central,OFF-BI-10002012,Office Supplies,Binders,Wilson Jones Easy Flow II Sheet Lifters,5.4,3,0,2.592,0.48,2017,12,11,0.48,5.4,1.8,5.4,5.4,0,1.8,0,0
9212,CA-2015-167479,14-03-2015,19-03-2015,Standard Class,AI-10855,Arianne Irving,Consumer,United States,Roseville,California,95661,West,OFF-PA-10002105,Office Supplies,Paper,Xerox 223,19.44,3,0,9.3312,0.48,2015,3,14,0.48,19.44,6.48,19.44,19.44,0,6.48,0,0
9213,CA-2014-144071,08-12-2014,15-12-2014,Standard Class,DJ-13420,Denny Joy,Corporate,United States,San Francisco,California,94110,West,FUR-FU-10000397,Furniture,Furnishings,Luxo Economy Swing Arm Lamp,39.88,2,0,11.1664,0.28,2014,12,8,0.28,39.88,19.94,39.88,39.88,0,19.94,0,0
9214,CA-2014-144071,08-12-2014,15-12-2014,Standard Class,DJ-13420,Denny Joy,Corporate,United States,San Francisco,California,94110,West,FUR-FU-10000758,Furniture,Furnishings,DAX Natural Wood-Tone Poster Frame,79.44,3,0,28.5984,0.36,2014,12,8,0.36,79.44,26.48,79.44,79.44,0,26.48,0,0
9215,US-2017-120908,30-09-2017,02-10-2017,First Class,BF-10975,Barbara Fisher,Corporate,United States,Philadelphia,Pennsylvania,19120,East,OFF-LA-10004677,Office Supplies,Labels,Self-Adhesive Address Labels for Typewriters with Dispenser Box,20.664,7,0.2,6.9741,0.3375,2017,9,30,0.3375,25.83,3.69,16.5312,25.83,0.028571429,2.952,0.738,5.166
9216,CA-2016-152646,21-11-2016,26-11-2016,Standard Class,TH-21235,Tiffany House,Corporate,United States,Los Angeles,California,90049,West,OFF-PA-10004451,Office Supplies,Paper,Xerox 222,32.4,5,0,15.552,0.48,2016,11,21,0.48,32.4,6.48,32.4,32.4,0,6.48,0,0
9217,CA-2017-103765,24-11-2017,30-11-2017,Standard Class,JG-15310,Jason Gross,Corporate,United States,Odessa,Texas,79762,Central,OFF-AP-10002311,Office Supplies,Appliances,"Holmes Replacement Filter for HEPA Air Cleaner, Very Large Room, HEPA Filter",13.762,1,0.8,-24.7716,-1.8,2017,11,24,-1.8,68.81,68.81,2.7524,68.81,0.8,13.762,55.048,55.048
9218,US-2017-118157,14-11-2017,17-11-2017,First Class,AW-10930,Arthur Wiediger,Home Office,United States,Minneapolis,Minnesota,55407,Central,OFF-EN-10004459,Office Supplies,Envelopes,Security-Tint Envelopes,15.28,2,0,7.4872,0.49,2017,11,14,0.49,15.28,7.64,15.28,15.28,0,7.64,0,0
9219,US-2015-164238,16-08-2015,20-08-2015,Standard Class,JW-15955,Joni Wasserman,Consumer,United States,Philadelphia,Pennsylvania,19120,East,OFF-ST-10002352,Office Supplies,Storage,Iris Project Case,44.688,7,0.2,3.3516,0.075,2015,8,16,0.075,55.86,7.98,35.7504,55.86,0.028571429,6.384,1.596,11.172
9220,US-2015-164238,16-08-2015,20-08-2015,Standard Class,JW-15955,Joni Wasserman,Consumer,United States,Philadelphia,Pennsylvania,19120,East,FUR-BO-10000780,Furniture,Bookcases,O'Sullivan Plantations 2-Door Library in Landvery Oak,301.47,3,0.5,-204.9996,-0.68,2015,8,16,-0.68,602.94,200.98,150.735,602.94,0.166666667,100.49,100.49,301.47
9221,CA-2017-103212,13-10-2017,14-10-2017,First Class,MH-18025,Michelle Huthwaite,Consumer,United States,Lafayette,Louisiana,70506,South,OFF-LA-10000248,Office Supplies,Labels,Avery 52,11.07,3,0,5.2029,0.47,2017,10,13,0.47,11.07,3.69,11.07,11.07,0,3.69,0,0
9222,CA-2017-103212,13-10-2017,14-10-2017,First Class,MH-18025,Michelle Huthwaite,Consumer,United States,Lafayette,Louisiana,70506,South,FUR-TA-10003473,Furniture,Tables,Bretford Rectangular Conference Table Tops,1504.52,4,0,346.0396,0.23,2017,10,13,0.23,1504.52,376.13,1504.52,1504.52,0,376.13,0,0
9223,CA-2017-103212,13-10-2017,14-10-2017,First Class,MH-18025,Michelle Huthwaite,Consumer,United States,Lafayette,Louisiana,70506,South,OFF-PA-10004355,Office Supplies,Paper,Xerox 231,25.92,4,0,12.4416,0.48,2017,10,13,0.48,25.92,6.48,25.92,25.92,0,6.48,0,0
9224,CA-2017-121160,04-11-2017,04-11-2017,Same Day,FM-14290,Frank Merwin,Home Office,United States,Bryan,Texas,77803,Central,OFF-BI-10001308,Office Supplies,Binders,GBC Standard Plastic Binding Systems' Combs,7.536,6,0.8,-13.188,-1.75,2017,11,4,-1.75,37.68,6.28,1.5072,37.68,0.133333333,1.256,5.024,30.144
9225,CA-2017-121160,04-11-2017,04-11-2017,Same Day,FM-14290,Frank Merwin,Home Office,United States,Bryan,Texas,77803,Central,OFF-BI-10003094,Office Supplies,Binders,Self-Adhesive Ring Binder Labels,1.408,2,0.8,-2.3232,-1.65,2017,11,4,-1.65,7.04,3.52,0.2816,7.04,0.4,0.704,2.816,5.632
9226,CA-2017-121160,04-11-2017,04-11-2017,Same Day,FM-14290,Frank Merwin,Home Office,United States,Bryan,Texas,77803,Central,OFF-BI-10004040,Office Supplies,Binders,Wilson Jones Impact Binders,4.144,4,0.8,-6.4232,-1.55,2017,11,4,-1.55,20.72,5.18,0.8288,20.72,0.2,1.036,4.144,16.576
9227,CA-2017-121160,04-11-2017,04-11-2017,Same Day,FM-14290,Frank Merwin,Home Office,United States,Bryan,Texas,77803,Central,OFF-ST-10002485,Office Supplies,Storage,Rogers Deluxe File Chest,52.752,3,0.2,-12.5286,-0.2375,2017,11,4,-0.2375,65.94,21.98,42.2016,65.94,0.066666667,17.584,4.396,13.188
9228,CA-2017-140515,19-03-2017,24-03-2017,Standard Class,GZ-14545,George Zrebassa,Corporate,United States,Los Angeles,California,90008,West,OFF-AP-10001205,Office Supplies,Appliances,Belkin 5 Outlet SurgeMaster Power Centers,381.36,7,0,106.7808,0.28,2017,3,19,0.28,381.36,54.48,381.36,381.36,0,54.48,0,0
9229,CA-2014-153619,03-11-2014,03-11-2014,Same Day,TC-21535,Tracy Collins,Home Office,United States,Los Angeles,California,90049,West,OFF-AR-10001868,Office Supplies,Art,Prang Dustless Chalk Sticks,6.72,4,0,3.36,0.5,2014,11,3,0.5,6.72,1.68,6.72,6.72,0,1.68,0,0
9230,CA-2017-133718,23-07-2017,26-07-2017,First Class,TB-21520,Tracy Blumstein,Consumer,United States,Los Angeles,California,90045,West,OFF-BI-10003429,Office Supplies,Binders,"Cardinal HOLDit! Binder Insert Strips,Extra Strips",15.192,3,0.2,5.5071,0.3625,2017,7,23,0.3625,18.99,6.33,12.1536,18.99,0.066666667,5.064,1.266,3.798
9231,CA-2017-133718,23-07-2017,26-07-2017,First Class,TB-21520,Tracy Blumstein,Consumer,United States,Los Angeles,California,90045,West,OFF-PA-10002689,Office Supplies,Paper,Weyerhaeuser First Choice Laser/Copy Paper (20Lb. and 88 Bright),58.32,9,0,27.9936,0.48,2017,7,23,0.48,58.32,6.48,58.32,58.32,0,6.48,0,0
9232,CA-2014-148383,27-12-2014,31-12-2014,Standard Class,RP-19390,Resi Pölking,Consumer,United States,Phoenix,Arizona,85023,West,OFF-BI-10003650,Office Supplies,Binders,GBC DocuBind 300 Electric Binding Machine,946.764,6,0.7,-694.2936,-0.733333333,2014,12,27,-0.733333333,3155.88,525.98,284.0292,3155.88,0.116666667,157.794,368.186,2209.116
9233,CA-2016-126732,02-09-2016,06-09-2016,Standard Class,LR-16915,Lena Radford,Consumer,United States,Los Angeles,California,90036,West,FUR-FU-10001889,Furniture,Furnishings,Ultra Door Pull Handle,94.68,9,0,31.2444,0.33,2016,9,2,0.33,94.68,10.52,94.68,94.68,0,10.52,0,0
9234,CA-2016-126732,02-09-2016,06-09-2016,Standard Class,LR-16915,Lena Radford,Consumer,United States,Los Angeles,California,90036,West,OFF-ST-10000321,Office Supplies,Storage,Akro Stacking Bins,23.67,3,0,0.9468,0.04,2016,9,2,0.04,23.67,7.89,23.67,23.67,0,7.89,0,0
9235,CA-2016-126732,02-09-2016,06-09-2016,Standard Class,LR-16915,Lena Radford,Consumer,United States,Los Angeles,California,90036,West,TEC-PH-10001530,Technology,Phones,Cisco Unified IP Phone 7945G VoIP phone,1091.168,4,0.2,68.198,0.0625,2016,9,2,0.0625,1363.96,340.99,872.9344,1363.96,0.05,272.792,68.198,272.792
9236,CA-2016-126732,02-09-2016,06-09-2016,Standard Class,LR-16915,Lena Radford,Consumer,United States,Los Angeles,California,90036,West,OFF-AR-10004752,Office Supplies,Art,Blackstonian Pencils,18.69,7,0,5.2332,0.28,2016,9,2,0.28,18.69,2.67,18.69,18.69,0,2.67,0,0
9237,CA-2016-126732,02-09-2016,06-09-2016,Standard Class,LR-16915,Lena Radford,Consumer,United States,Los Angeles,California,90036,West,FUR-TA-10001539,Furniture,Tables,Chromcraft Rectangular Conference Tables,568.728,3,0.2,28.4364,0.05,2016,9,2,0.05,710.91,236.97,454.9824,710.91,0.066666667,189.576,47.394,142.182
9238,CA-2016-126732,02-09-2016,06-09-2016,Standard Class,LR-16915,Lena Radford,Consumer,United States,Los Angeles,California,90036,West,OFF-BI-10001553,Office Supplies,Binders,SpineVue Locking Slant-D Ring Binders by Cardinal,7.312,1,0.2,2.5592,0.35,2016,9,2,0.35,9.14,9.14,5.8496,9.14,0.2,7.312,1.828,1.828
9239,CA-2017-138156,11-02-2017,14-02-2017,First Class,MM-17260,Magdelene Morse,Consumer,United States,Columbus,Ohio,43229,East,FUR-FU-10003601,Furniture,Furnishings,"Deflect-o RollaMat Studded, Beveled Mat for Medium Pile Carpeting",147.568,2,0.2,-3.6892,-0.025,2017,2,11,-0.025,184.46,92.23,118.0544,184.46,0.1,73.784,18.446,36.892
9240,CA-2017-110310,27-10-2017,02-11-2017,Standard Class,NB-18655,Nona Balk,Corporate,United States,Tallahassee,Florida,32303,South,OFF-PA-10001685,Office Supplies,Paper,Easy-staple paper,56.784,7,0.2,20.5842,0.3625,2017,10,27,0.3625,70.98,10.14,45.4272,70.98,0.028571429,8.112,2.028,14.196
9241,CA-2017-110310,27-10-2017,02-11-2017,Standard Class,NB-18655,Nona Balk,Corporate,United States,Tallahassee,Florida,32303,South,OFF-BI-10001097,Office Supplies,Binders,Avery Hole Reinforcements,5.607,3,0.7,-3.9249,-0.7,2017,10,27,-0.7,18.69,6.23,1.6821,18.69,0.233333333,1.869,4.361,13.083
9242,CA-2017-110310,27-10-2017,02-11-2017,Standard Class,NB-18655,Nona Balk,Corporate,United States,Tallahassee,Florida,32303,South,OFF-AR-10001662,Office Supplies,Art,Rogers Handheld Barrel Pencil Sharpener,6.576,3,0.2,0.5754,0.0875,2017,10,27,0.0875,8.22,2.74,5.2608,8.22,0.066666667,2.192,0.548,1.644
9243,CA-2014-113271,09-07-2014,14-07-2014,Standard Class,DS-13030,Darrin Sayre,Home Office,United States,San Francisco,California,94122,West,OFF-BI-10002609,Office Supplies,Binders,Avery Hidden Tab Dividers for Binding Systems,14.304,6,0.2,4.6488,0.325,2014,7,9,0.325,17.88,2.98,11.4432,17.88,0.033333333,2.384,0.596,3.576
9244,CA-2014-113271,09-07-2014,14-07-2014,Standard Class,DS-13030,Darrin Sayre,Home Office,United States,San Francisco,California,94122,West,FUR-BO-10004218,Furniture,Bookcases,"Bush Heritage Pine Collection 5-Shelf Bookcase, Albany Pine Finish, *Special Order",119.833,1,0.15,7.049,0.058823529,2014,7,9,0.058823529,140.98,140.98,101.85805,140.98,0.15,119.833,21.147,21.147
9245,CA-2014-113271,09-07-2014,14-07-2014,Standard Class,DS-13030,Darrin Sayre,Home Office,United States,San Francisco,California,94122,West,OFF-AR-10003251,Office Supplies,Art,Prang Drawing Pencil Set,5.56,2,0,2.224,0.4,2014,7,9,0.4,5.56,2.78,5.56,5.56,0,2.78,0,0
9246,CA-2014-113271,09-07-2014,14-07-2014,Standard Class,DS-13030,Darrin Sayre,Home Office,United States,San Francisco,California,94122,West,OFF-PA-10002365,Office Supplies,Paper,Xerox 1967,32.4,5,0,15.552,0.48,2014,7,9,0.48,32.4,6.48,32.4,32.4,0,6.48,0,0
9247,CA-2017-130106,22-05-2017,26-05-2017,Standard Class,VF-21715,Vicky Freymann,Home Office,United States,San Francisco,California,94109,West,OFF-AR-10003651,Office Supplies,Art,Newell 350,9.84,3,0,2.8536,0.29,2017,5,22,0.29,9.84,3.28,9.84,9.84,0,3.28,0,0
9248,CA-2017-130106,22-05-2017,26-05-2017,Standard Class,VF-21715,Vicky Freymann,Home Office,United States,San Francisco,California,94109,West,OFF-AR-10003732,Office Supplies,Art,Newell 333,2.78,1,0,0.7228,0.26,2017,5,22,0.26,2.78,2.78,2.78,2.78,0,2.78,0,0
9249,CA-2016-127761,10-11-2016,14-11-2016,Standard Class,SW-20275,Scott Williamson,Consumer,United States,New York City,New York,10009,East,OFF-BI-10002557,Office Supplies,Binders,Presstex Flexible Ring Binders,3.64,1,0.2,1.365,0.375,2016,11,10,0.375,4.55,4.55,2.912,4.55,0.2,3.64,0.91,0.91
9250,CA-2016-127761,10-11-2016,14-11-2016,Standard Class,SW-20275,Scott Williamson,Consumer,United States,New York City,New York,10009,East,TEC-PH-10003691,Technology,Phones,BlackBerry Q10,881.93,7,0,220.4825,0.25,2016,11,10,0.25,881.93,125.99,881.93,881.93,0,125.99,0,0
9251,CA-2016-105354,02-12-2016,06-12-2016,Standard Class,PW-19030,Pauline Webber,Corporate,United States,Marion,Iowa,52302,Central,OFF-BI-10001107,Office Supplies,Binders,"GBC White Gloss Covers, Plain Front",115.84,8,0,54.4448,0.47,2016,12,2,0.47,115.84,14.48,115.84,115.84,0,14.48,0,0
9252,CA-2017-155712,02-03-2017,08-03-2017,Standard Class,KD-16615,Ken Dana,Corporate,United States,Los Angeles,California,90008,West,OFF-BI-10004224,Office Supplies,Binders,Catalog Binders with Expanding Posts,107.648,2,0.2,33.64,0.3125,2017,3,2,0.3125,134.56,67.28,86.1184,134.56,0.1,53.824,13.456,26.912
9253,CA-2017-102309,23-09-2017,25-09-2017,Second Class,DO-13645,Doug O'Connell,Consumer,United States,Pine Bluff,Arkansas,71603,South,TEC-AC-10001114,Technology,Accessories,Microsoft Wireless Mobile Mouse 4000,199.95,5,0,63.984,0.32,2017,9,23,0.32,199.95,39.99,199.95,199.95,0,39.99,0,0
9254,CA-2017-102309,23-09-2017,25-09-2017,Second Class,DO-13645,Doug O'Connell,Consumer,United States,Pine Bluff,Arkansas,71603,South,OFF-PA-10002005,Office Supplies,Paper,Xerox 225,12.96,2,0,6.2208,0.48,2017,9,23,0.48,12.96,6.48,12.96,12.96,0,6.48,0,0
9255,CA-2014-168368,11-02-2014,15-02-2014,Second Class,GA-14725,Guy Armstrong,Consumer,United States,Columbia,Missouri,65203,Central,FUR-CH-10001146,Furniture,Chairs,"Global Value Mid-Back Manager's Chair, Gray",60.89,1,0,15.2225,0.25,2014,2,11,0.25,60.89,60.89,60.89,60.89,0,60.89,0,0
9256,CA-2014-168368,11-02-2014,15-02-2014,Second Class,GA-14725,Guy Armstrong,Consumer,United States,Columbia,Missouri,65203,Central,OFF-LA-10004853,Office Supplies,Labels,Avery 483,14.94,3,0,6.8724,0.46,2014,2,11,0.46,14.94,4.98,14.94,14.94,0,4.98,0,0
9257,CA-2014-168368,11-02-2014,15-02-2014,Second Class,GA-14725,Guy Armstrong,Consumer,United States,Columbia,Missouri,65203,Central,OFF-BI-10004728,Office Supplies,Binders,Wilson Jones Turn Tabs Binder Tool for Ring Binders,9.64,2,0,4.4344,0.46,2014,2,11,0.46,9.64,4.82,9.64,9.64,0,4.82,0,0
9258,CA-2014-168368,11-02-2014,15-02-2014,Second Class,GA-14725,Guy Armstrong,Consumer,United States,Columbia,Missouri,65203,Central,FUR-FU-10002298,Furniture,Furnishings,"Rubbermaid ClusterMat Chairmats, Mat Size- 66"" x 60"", Lip 20"" x 11"" -90 Degree Angle",332.94,3,0,53.2704,0.16,2014,2,11,0.16,332.94,110.98,332.94,332.94,0,110.98,0,0
9259,CA-2014-168368,11-02-2014,15-02-2014,Second Class,GA-14725,Guy Armstrong,Consumer,United States,Columbia,Missouri,65203,Central,OFF-BI-10004654,Office Supplies,Binders,VariCap6 Expandable Binder,51.9,3,0,24.393,0.47,2014,2,11,0.47,51.9,17.3,51.9,51.9,0,17.3,0,0
9260,CA-2014-168368,11-02-2014,15-02-2014,Second Class,GA-14725,Guy Armstrong,Consumer,United States,Columbia,Missouri,65203,Central,OFF-ST-10002583,Office Supplies,Storage,Fellowes Neat Ideas Storage Cubes,64.96,2,0,2.5984,0.04,2014,2,11,0.04,64.96,32.48,64.96,64.96,0,32.48,0,0
9261,CA-2017-167976,11-11-2017,14-11-2017,Second Class,JL-15505,Jeremy Lonsdale,Consumer,United States,Aberdeen,South Dakota,57401,Central,OFF-SU-10004661,Office Supplies,Supplies,Acme Titanium Bonded Scissors,25.5,3,0,6.63,0.26,2017,11,11,0.26,25.5,8.5,25.5,25.5,0,8.5,0,0
9262,CA-2017-111388,02-09-2017,02-09-2017,Same Day,SU-20665,Stephanie Ulpright,Home Office,United States,Seattle,Washington,98103,West,FUR-CH-10003061,Furniture,Chairs,"Global Leather Task Chair, Black",215.976,3,0.2,-2.6997,-0.0125,2017,9,2,-0.0125,269.97,89.99,172.7808,269.97,0.066666667,71.992,17.998,53.994
9263,CA-2015-124499,09-10-2015,13-10-2015,Standard Class,FM-14380,Fred McMath,Consumer,United States,Detroit,Michigan,48227,Central,FUR-CH-10000513,Furniture,Chairs,High-Back Leather Manager's Chair,389.97,3,0,35.0973,0.09,2015,10,9,0.09,389.97,129.99,389.97,389.97,0,129.99,0,0
9264,CA-2015-124499,09-10-2015,13-10-2015,Standard Class,FM-14380,Fred McMath,Consumer,United States,Detroit,Michigan,48227,Central,OFF-AP-10002191,Office Supplies,Appliances,Belkin 8 Outlet SurgeMaster II Gold Surge Protector,269.91,5,0.1,53.982,0.2,2015,10,9,0.2,299.9,59.98,242.919,299.9,0.02,53.982,5.998,29.99
9265,US-2017-128118,24-11-2017,01-12-2017,Standard Class,MY-17380,Maribeth Yedwab,Corporate,United States,Memphis,Tennessee,38109,South,OFF-BI-10000216,Office Supplies,Binders,"Mead 1st Gear 2"" Zipper Binder, Asst. Colors",11.673,3,0.7,-7.782,-0.666666667,2017,11,24,-0.666666667,38.91,12.97,3.5019,38.91,0.233333333,3.891,9.079,27.237
9266,US-2017-128118,24-11-2017,01-12-2017,Standard Class,MY-17380,Maribeth Yedwab,Corporate,United States,Memphis,Tennessee,38109,South,OFF-EN-10003448,Office Supplies,Envelopes,"Peel & Seel Recycled Catalog Envelopes, Brown",64.848,7,0.2,24.318,0.375,2017,11,24,0.375,81.06,11.58,51.8784,81.06,0.028571429,9.264,2.316,16.212
9267,CA-2014-125759,08-02-2014,09-02-2014,First Class,NM-18445,Nathan Mautz,Home Office,United States,North Las Vegas,Nevada,89031,West,FUR-FU-10002111,Furniture,Furnishings,"Master Caster Door Stop, Large Brown",14.56,2,0,5.5328,0.38,2014,2,8,0.38,14.56,7.28,14.56,14.56,0,7.28,0,0
9268,CA-2015-151869,25-09-2015,25-09-2015,Same Day,CS-11950,Carlos Soltero,Consumer,United States,Freeport,New York,11520,East,FUR-CH-10001545,Furniture,Chairs,Hon Comfortask Task/Swivel Chairs,102.582,1,0.1,6.8388,0.066666667,2015,9,25,0.066666667,113.98,113.98,92.3238,113.98,0.1,102.582,11.398,11.398
9269,CA-2015-151869,25-09-2015,25-09-2015,Same Day,CS-11950,Carlos Soltero,Consumer,United States,Freeport,New York,11520,East,OFF-PA-10002947,Office Supplies,Paper,Xerox 1923,20.04,3,0,9.6192,0.48,2015,9,25,0.48,20.04,6.68,20.04,20.04,0,6.68,0,0
9270,US-2017-102183,21-08-2017,28-08-2017,Standard Class,PK-19075,Pete Kriz,Consumer,United States,New York City,New York,10035,East,OFF-BI-10003476,Office Supplies,Binders,Avery Metallic Poly Binders,32.088,7,0.2,11.2308,0.35,2017,8,21,0.35,40.11,5.73,25.6704,40.11,0.028571429,4.584,1.146,8.022
9271,US-2017-102183,21-08-2017,28-08-2017,Standard Class,PK-19075,Pete Kriz,Consumer,United States,New York City,New York,10035,East,OFF-BI-10001359,Office Supplies,Binders,GBC DocuBind TL300 Electric Binding System,4305.552,6,0.2,1453.1238,0.3375,2017,8,21,0.3375,5381.94,896.99,3444.4416,5381.94,0.033333333,717.592,179.398,1076.388
9272,CA-2016-100510,12-05-2016,17-05-2016,Standard Class,HM-14860,Harry Marie,Corporate,United States,New York City,New York,10024,East,FUR-FU-10000320,Furniture,Furnishings,OIC Stacking Trays,10.02,3,0,4.4088,0.44,2016,5,12,0.44,10.02,3.34,10.02,10.02,0,3.34,0,0
9273,CA-2016-100510,12-05-2016,17-05-2016,Standard Class,HM-14860,Harry Marie,Corporate,United States,New York City,New York,10024,East,TEC-PH-10001835,Technology,Phones,Jawbone JAMBOX Wireless Bluetooth Speaker,631.96,4,0,303.3408,0.48,2016,5,12,0.48,631.96,157.99,631.96,631.96,0,157.99,0,0
9274,CA-2017-146983,02-09-2017,06-09-2017,Standard Class,AH-10210,Alan Hwang,Consumer,United States,Henderson,Kentucky,42420,South,OFF-BI-10003650,Office Supplies,Binders,GBC DocuBind 300 Electric Binding Machine,1577.94,3,0,757.4112,0.48,2017,9,2,0.48,1577.94,525.98,1577.94,1577.94,0,525.98,0,0
